subjectID,block,seqID,itemID,button,relRT
7,training1,1,1,3,27.4643371105
7,training1,1,2,2,29.0556330681
7,training1,1,3,4,31.5017549992
7,training1,1,4,1,32.7954990864
7,training1,1,5,3,34.6511309147
7,training2,1,1,3,1.03178501129
7,training2,1,2,2,1.62695503235
7,training2,1,1,3,2.86318707466
7,training2,1,2,4,3.36001706123
7,training2,1,1,3,4.43057203293
7,training2,1,2,1,4.76103401184
7,training2,2,1,1,0.596968889236
7,training2,2,2,3,1.32440900803
7,training2,2,1,1,2.55987286568
7,training2,2,2,2,3.09210205078
7,training2,2,1,1,4.16289496422
7,training2,2,2,4,4.65874505043
7,training2,3,1,3,1.55363988876
7,training2,3,2,4,2.41626000404
7,training2,4,1,3,1.30853819847
7,training2,4,1,2,2.44524502754
7,training2,4,1,4,3.51590800285
7,training2,4,2,1,4.67903518677
7,training2,5,1,2,0.432974100113
7,training2,5,2,2,0.965116977692
7,training2,6,1,2,0.331886053085
7,training2,6,2,3,1.92192411423
7,training2,7,1,4,0.597452878952
7,training2,7,2,4,1.48895907402
7,training2,8,1,1,0.598644971848
7,training2,8,2,1,1.39405488968
7,training2,9,1,1,0.035178899765
7,training2,9,1,2,1.30403494835
7,training2,9,2,1,2.82854700089
7,training2,9,1,4,3.86626386642
7,training2,9,1,2,4.90384483337
7,training2,9,2,2,6.26292181015
7,training2,9,1,4,7.33349394798
7,training2,9,1,1,8.37123894691
7,training2,9,1,2,11.629586935
7,training2,9,2,4,12.3328919411
7,training2,10,1,1,0.0352299213409
7,training2,10,1,3,4.45277690887
7,training2,10,2,4,6.1422970295
7,training2,10,1,1,7.21260809898
7,training2,10,1,3,12.5223300457
7,training2,10,2,4,13.1615810394
7,training2,10,1,1,14.2330000401
7,training2,10,1,2,15.7324659824
7,training2,10,1,4,17.1350200176
7,training2,10,1,1,18.5718080997
7,training2,10,1,3,19.9409680367
7,training2,10,2,4,22.7218899727
7,training2,10,1,3,24.0242660046
7,training2,10,2,2,24.7925100327
7,training2,11,1,1,2.66131305695
7,training2,11,2,3,3.69219994545
7,training2,12,1,1,0.995030164719
7,training2,12,2,2,1.92190003395
7,training2,13,1,4,2.29934191704
7,training2,13,2,2,3.7556040287
7,training2,14,1,4,1.63605904579
7,training2,14,2,3,2.69246792793
7,training2,15,1,2,1.06241512299
7,training2,15,2,1,1.76012802124
7,training2,16,1,3,1.45823979378
7,training2,16,2,3,2.15257287025
7,block1,1,1,4,4.11492013931
7,block1,1,2,1,4.78159713745
7,block1,1,3,2,5.37779402733
7,block1,1,4,3,6.03814816475
7,block1,2,1,2,9.4315841198
7,block1,2,2,3,10.4972121716
7,block1,2,3,4,11.3891751766
7,block1,2,4,4,12.0193681717
7,block1,2,5,1,12.5504920483
7,block1,2,6,2,14.4060370922
7,block1,3,1,1,7.36656999588
7,block1,4,1,2,0.00233888626099
7,block1,5,1,1,1.90582299232
7,block1,5,2,3,5.02109789848
7,block1,5,3,4,6.05530190468
7,block1,5,4,4,6.78184390068
7,block1,5,5,1,8.30472183228
7,block1,5,6,3,9.95738792419
7,block1,5,7,4,10.5188949108
7,block1,5,8,4,11.0161788464
7,block1,6,1,3,1.96533608437
7,block1,6,2,2,2.893419981
7,block1,6,3,3,5.84309697151
7,block1,6,4,4,7.39867901802
7,block1,6,5,4,7.8937330246
7,block1,6,6,1,8.6228249073
7,block1,6,7,4,10.5155448914
7,block1,7,1,1,1.66052508354
7,block1,7,2,2,3.45956897736
7,block1,7,3,1,5.22294402122
7,block1,7,4,3,7.01249599457
