subjectID,block,seqID,itemID,button,relRT
1,training2,1,1,2,0.607029914856
1,training2,2,1,2,0.0153138637543
1,training2,2,1,2,1.03714609146
1,training2,2,1,2,3.75918793678
1,training2,2,1,2,5.14551305771
1,training2,2,1,1,6.16866207123
1,training2,3,1,3,0.0146780014038
1,training2,4,1,3,0.0147840976715
1,training2,4,1,1,5.20033407211
1,training2,4,2,1,6.19327092171
1,training2,4,1,2,7.21178793907
1,training2,4,1,2,8.23347091675
1,training2,4,1,3,9.25630998611
1,training2,4,1,3,10.2787950039
1,training2,4,1,1,12.1711299419
1,training2,4,2,2,12.7750771046
1,training2,4,1,3,13.7987289429
1,training2,4,1,3,14.82122612
1,training2,4,1,2,15.8442358971
1,training2,4,1,3,16.8666009903
1,training2,4,1,1,17.8877460957
1,training2,4,2,2,18.643529892
1,training2,4,1,3,19.6631920338
1,training2,1,1,3,0.0149290561676
1,training2,1,1,3,1.03886389732
1,training2,1,1,3,2.06138396263
1,training2,1,1,2,3.08193993568
1,training2,2,1,3,0.0135498046875
1,training2,2,1,1,3.73146677017
1,training2,3,1,1,1.0469930172
1,training2,3,1,3,3.06508994102
1,training2,4,1,2,0.0141150951385
1,training2,4,1,1,4.83218812943
1,training2,4,2,1,9.5866920948
1,training2,4,1,1,11.4382870197
1,training2,4,2,2,13.3677959442
1,training2,4,1,2,15.8380770683
1,training2,4,1,3,17.824860096
1,training2,4,1,3,20.6086399555
1,training2,4,1,1,22.4139001369
1,training2,4,2,3,23.1565470695
1,training2,4,3,2,23.7259609699
1,training2,4,1,1,25.9217190742
1,training2,4,2,2,26.7641780376
1,training2,4,1,3,27.7875800133
1,training2,4,1,3,29.6675479412
1,training2,4,1,3,30.6885199547
1,training2,4,1,1,31.7090320587
1,training2,4,2,3,33.7635171413
1,training2,4,3,3,34.0763609409
1,training2,4,1,1,35.0999090672
1,training2,4,2,2,35.4802660942
1,block1,1,1,1,3.38741397858
1,block1,1,2,1,4.05321216583
1,block1,1,3,2,4.87950706482
1,block1,1,4,2,5.70403313637
1,block1,1,5,1,8.42497897148
1,block1,1,6,3,9.35279798508
1,block1,1,7,3,10.2791509628
1,block1,1,8,3,11.342633009
1,block1,1,9,1,13.8628189564
1,block1,1,10,2,16.673470974
1,block1,1,11,3,18.8592021465
1,block1,1,12,3,19.2568690777
1,block1,2,1,1,1.76600003242
1,block1,2,2,1,2.42709302902
1,block1,2,3,2,3.09147405624
1,block1,2,4,2,3.75677204132
1,block1,2,5,3,4.48434615135
1,block1,2,6,3,7.75904917717
1,block1,2,7,1,8.4555580616
1,block1,2,8,2,9.12023615837
1,block1,2,9,1,10.4431300163
1,block1,2,10,1,11.0709991455
1,block1,3,1,2,1.46536898613
1,block1,3,2,2,2.06269907951
1,block1,3,3,2,2.78710103035
1,block1,3,4,1,3.45014309883
1,block1,3,5,3,4.01135611534
1,block1,3,6,1,4.64154911041
1,block1,3,7,3,5.23659610748
1,block1,3,8,1,5.86630392075
1,block1,3,9,3,6.42935204506
1,block1,4,1,3,1.13273096085
1,block1,4,2,3,1.72678685188
1,block1,4,3,3,2.25750803947
1,block1,4,4,2,2.85376191139
1,block1,4,5,2,3.41622400284
1,block1,4,6,2,4.04346084595
1,block1,4,7,1,4.67154288292
1,block1,4,8,2,5.26692295074
1,block1,5,1,1,1.52762293816
1,block1,5,2,3,2.12667989731
1,block1,5,3,3,2.72182893753
1,block1,5,4,3,3.381305933
1,block1,5,5,2,6.39752292633
1,block1,5,6,1,7.19310688972
1,block1,5,7,1,9.18152809143
1,block1,5,8,2,9.67918205261
1,block1,6,1,3,1.92476296425
1,block1,6,2,1,3.44517207146
1,block1,6,3,1,4.2393989563
1,block1,6,4,3,5.50073599815
1,block1,6,5,1,6.52535510063
1,block1,6,6,1,7.31910395622
1,block1,6,7,3,8.34323906898
1,block1,6,8,2,9.3070640564
1,block1,6,9,2,10.3669691086
1,block1,6,10,2,11.2615840435
1,block1,7,1,3,1.96345591545
1,block1,7,2,2,2.66181397438
1,block1,7,3,3,3.29079508781
1,block1,7,4,2,3.88430404663
1,block1,7,5,3,4.613904953
1,block1,7,6,1,5.33972597122
1,block1,7,7,1,6.06984496117
1,block1,7,8,2,7.22823810577
1,block1,7,9,3,8.18881106377
1,block1,8,1,1,1.23548698425
1,block1,8,2,1,1.83024597168
1,block1,8,3,3,2.69469094276
1,block1,8,4,2,5.64321899414
1,block1,8,5,2,6.50151491165
1,block1,8,6,1,7.26285099983
1,block1,8,7,3,8.55002093315
1,block1,8,8,1,9.31058382988
1,block1,8,9,2,9.93932700157
1,block1,8,10,3,10.5024650097
1,block1,9,1,2,0.90078496933
1,block1,9,2,3,1.49665999413
1,block1,9,3,2,2.12756299973
1,block1,9,4,3,3.45411896706
1,block1,9,5,1,4.05032515526
1,block1,9,6,1,4.68161511421
1,block1,9,7,1,5.3102221489
1,block1,9,8,2,6.3679151535
1,block1,9,9,3,7.19707107544
1,block1,10,1,1,0.870752811432
1,block1,10,2,2,1.47130799294
1,block1,10,3,3,2.07015991211
1,block1,10,4,1,2.73224592209
1,block1,10,5,1,3.32974886894
1,block1,10,6,2,3.95656585693
1,block1,10,7,2,4.55331301689
1,block1,10,8,3,5.08614683151
1,block1,11,1,2,2.15486907959
1,block1,11,2,3,2.85005903244
1,block1,11,3,2,3.51113414764
1,block1,11,4,3,4.20582699776
1,block1,11,5,1,4.96660494804
1,block1,11,6,1,5.66395807266
1,block1,11,7,3,6.22896814346
1,block1,11,8,1,6.95795702934
1,block1,11,9,2,7.55495214462
1,block1,12,1,3,0.932546138763
1,block1,12,2,3,1.59417510033
1,block1,12,3,2,2.29205393791
1,block1,12,4,1,3.01929593086
1,block1,12,5,3,3.87942314148
1,block1,12,6,3,4.64219093323
1,block1,12,7,2,5.87336492538
1,block1,12,8,2,7.59192609787
1,block1,12,9,1,8.12096309662
1,block1,12,10,3,8.7178800106
1,block1,13,1,3,0.90288901329
1,block1,13,2,3,1.53366518021
1,block1,13,3,2,2.1298789978
1,block1,13,4,1,2.79338908195
1,block1,13,5,3,3.5859951973
1,block1,13,6,3,4.38312411308
1,block1,13,7,1,6.3012740612
1,block1,13,8,2,6.89618706703
1,block1,14,1,3,0.972967147827
1,block1,14,2,3,1.63520002365
1,block1,14,3,1,2.23072314262
1,block1,14,4,2,2.89240598679
1,block1,14,5,3,3.52344417572
1,block1,14,6,3,4.25357508659
1,block1,14,7,3,4.97874617577
1,block1,14,8,1,6.79768300056
1,block1,14,9,2,7.39225697517
1,block1,15,1,2,0.897356987
1,block1,15,2,3,3.11331105232
1,block1,15,3,3,6.1262140274
1,block1,15,4,1,6.82365608215
1,block1,15,5,2,7.51871109009
1,block1,15,6,2,8.15005612373
1,block1,15,7,2,8.77829504013
1,block1,15,8,3,9.37135410309
1,block1,15,9,1,10.0677890778
1,block1,15,10,2,10.6949970722
1,block1,16,1,1,1.0039691925
1,block1,16,2,3,1.63347315788
1,block1,16,3,3,2.56154108047
1,block1,16,4,2,3.45525503159
1,block1,16,5,1,4.54516911507
1,block1,16,6,1,5.27099108696
1,block1,16,7,3,6.98858213425
1,block1,16,8,2,7.65265011787
1,block1,17,1,2,2.75237298012
1,block1,17,2,3,3.41214203835
1,block1,17,3,3,4.04410815239
1,block1,17,4,2,4.94194412231
1,block1,17,5,1,5.63574910164
1,block1,17,6,2,7.75785803795
1,block1,17,7,3,9.0819940567
1,block1,17,8,3,9.77523708344
1,block1,17,9,3,10.5658960342
1,block1,18,1,1,0.802809000015
1,block1,18,2,1,1.4970729351
1,block1,18,3,3,2.09575796127
1,block1,18,4,2,2.69087982178
1,block1,18,5,3,3.31834292412
1,block1,18,6,2,4.078373909
1,block1,18,7,2,4.77189397812
1,block1,18,8,1,5.66726088524
1,block1,18,9,3,6.22904896736
1,block1,19,1,1,0.932246923447
1,block1,19,2,2,1.6260778904
1,block1,19,3,1,2.25403904915
1,block1,19,4,2,2.88510608673
1,block1,19,5,1,3.51605391502
1,block1,19,6,3,5.1055829525
1,block1,19,7,3,5.79738497734
1,block1,19,8,3,6.42894887924
1,block1,19,9,3,7.02598309517
1,block1,20,1,3,2.79007911682
1,block1,20,2,2,3.41877198219
1,block1,20,3,3,4.01231002808
1,block1,20,4,2,4.84008717537
1,block1,20,5,1,5.53658413887
1,block1,20,6,1,6.22767806053
1,block1,20,7,2,6.85843300819
1,block1,20,8,3,7.58700299263
1,block1,20,9,3,8.2462990284
1,block1,21,1,2,0.768512010574
1,block1,21,2,1,1.39653706551
1,block1,21,3,2,3.31431508064
1,block1,21,4,1,3.97693514824
1,block1,21,5,3,4.60490012169
1,block1,21,6,3,5.23181891441
1,block1,21,7,3,5.89352798462
1,block1,21,8,2,6.75299692154
1,block1,21,9,1,7.38424611092
1,block1,22,1,3,1.36392688751
1,block1,22,2,2,2.05807995796
1,block1,22,3,1,2.65478110313
1,block1,22,4,3,3.31659388542
1,block1,22,5,2,3.90947389603
1,block1,22,6,1,4.50564694405
1,block1,22,7,1,5.13412904739
1,block1,22,8,1,5.69752693176
1,block1,23,1,1,2.0622792244
1,block1,23,2,3,2.95909714699
1,block1,23,3,1,3.55188512802
1,block1,23,4,3,4.24579906464
1,block1,23,5,2,5.37176418304
1,block1,23,6,2,6.06553411484
1,block1,23,7,2,6.69333720207
1,block1,23,8,1,7.19050812721
1,block1,23,9,3,7.68931818008
1,block1,24,1,3,0.835875988007
1,block1,24,2,2,1.52887415886
1,block1,24,3,3,2.12478494644
1,block1,24,4,2,2.78449201584
1,block1,24,5,3,3.44643306732
1,block1,24,6,2,4.1103579998
1,block1,24,7,1,4.80766797066
1,block1,24,8,1,5.60125994682
1,block1,24,9,2,6.22898697853
1,block1,25,1,3,0.803369998932
1,block1,25,2,3,1.49940919876
1,block1,25,3,3,2.19691705704
1,block1,25,4,2,2.89146399498
1,block1,25,5,1,3.61959004402
1,block1,25,6,3,4.38015317917
1,block1,25,7,1,5.43955206871
1,block1,25,8,2,7.05952620506
1,block1,25,9,2,7.72250699997
1,block1,25,10,2,8.35308814049
1,block1,26,1,2,0.899945020676
1,block1,26,2,1,3.22236394882
1,block1,26,3,2,3.81625986099
1,block1,26,4,1,4.50862503052
1,block1,26,5,2,6.1952278614
1,block1,26,6,3,6.75547289848
1,block1,26,7,3,7.41540789604
1,block1,26,8,3,8.01282787323
1,block1,26,9,2,8.67491984367
1,block1,27,1,3,1.19854092598
1,block1,27,2,2,1.95851993561
1,block1,27,3,1,3.08625292778
1,block1,27,4,3,3.88167786598
