subjectID,block,seqID,itemID,button,relRT
1,training1,1,1,1,0.06028008461
1,training1,1,2,2,0.618215084076
1,training1,1,3,3,1.22070407867
1,training1,1,4,1,1.75879096985
1,training1,1,5,2,2.25179696083
1,training1,1,6,3,2.73318195343
1,training2,1,1,2,0.993494033813
1,training2,2,1,1,0.405831098557
1,training2,3,1,3,0.554626941681
1,training2,4,1,1,0.873161077499
1,training2,4,2,3,1.36871910095
1,training2,4,3,1,1.90688800812
1,training2,4,4,2,2.41608810425
1,training2,5,1,2,0.456537008286
1,training2,5,2,2,1.04774403572
1,training2,5,3,3,1.62112998962
1,training2,5,1,2,2.64964604378
1,training2,5,2,2,3.18752002716
1,training2,5,3,1,3.72554016113
1,training2,5,4,3,4.270581007
1,training2,6,1,3,0.145163059235
1,training2,6,2,2,0.714156150818
1,training2,6,3,3,1.24602603912
1,training2,6,4,1,1.76853513718
1,training2,7,1,3,0.404522895813
1,training2,7,2,3,0.966958999634
1,training2,7,3,2,1.52557206154
1,training2,7,4,1,2.07619690895
1,training2,8,1,2,0.494396924973
1,training2,8,2,1,1.05897808075
1,training2,8,3,2,1.60426998138
1,training2,8,4,3,2.17894792557
1,training2,9,1,1,0.221524953842
1,training2,9,2,1,0.76468706131
1,training2,9,3,3,1.33968806267
1,training2,9,4,2,1.88413906097
1,block1,1,1,1,2.12529110909
1,block1,1,2,3,3.12125110626
1,block1,2,1,1,0.00870394706726
1,block1,3,1,3,6.9867079258
1,block1,3,2,1,8.17561888695
1,block1,3,3,2,9.07224202156
1,block1,3,4,1,10.2634868622
1,block1,3,5,3,10.9925949574
1,block1,3,6,3,11.6862590313
1,block1,3,7,1,12.4147200584
1,block1,3,8,3,13.0763139725
1,block1,3,9,2,13.741150856
1,block1,3,10,1,14.4395458698
1,block1,3,11,2,15.2322330475
1,block1,3,12,2,15.9270339012
1,block1,4,1,2,0.670893907547
1,block1,4,2,1,1.23578000069
1,block1,4,3,1,1.79794597626
1,block1,4,4,2,2.35881710052
1,block1,4,5,1,2.9886200428
1,block1,4,6,3,3.5833530426
1,block1,4,7,3,4.17955994606
1,block1,4,8,1,4.74347996712
1,block1,4,9,3,5.33913493156
1,block1,5,1,2,1.03676605225
1,block1,5,2,3,1.73273205757
1,block1,5,3,2,2.32908916473
1,block1,5,4,1,2.95671916008
1,block1,5,5,1,3.51959705353
1,block1,5,6,2,4.08230495453
1,block1,5,7,3,4.70830917358
1,block1,5,8,3,5.27536916733
1,block1,6,1,2,0.866548061371
1,block1,6,2,1,1.56254911423
1,block1,6,3,2,2.12270498276
1,block1,6,4,3,2.72190093994
1,block1,6,5,3,3.31759595871
1,block1,6,6,3,3.94393992424
1,block1,6,7,1,4.57142806053
1,block1,6,8,2,5.16828513145
1,block1,6,9,2,5.80178713799
1,block1,7,1,3,1.26684880257
1,block1,7,2,3,1.89676499367
1,block1,7,3,3,2.42462277412
1,block1,7,4,2,3.02218389511
1,block1,7,5,1,3.64936280251
1,block1,7,6,1,4.21242785454
1,block1,7,7,1,4.77515292168
1,block1,7,8,2,5.30495882034
1,block1,7,9,2,5.9340069294
1,block1,8,1,1,0.538062095642
1,block1,8,2,2,1.20176911354
1,block1,8,3,2,2.12720012665
