subjectID,block,seqID,itemID,button,relRT
1,training2,1,0,2,4.00543212891e-05
1,training2,2,0,1,3.00407409668e-05
1,training2,3,0,3,2.50339508057e-05
1,training2,4,0,1,2.50339508057e-05
1,training2,4,0,3,0.600214958191
1,training2,4,0,1,1.20037198067
1,training2,4,0,2,1.80059194565
1,training2,1,0,2,2.50339508057e-05
1,training2,2,0,1,2.59876251221e-05
1,training2,3,0,3,2.50339508057e-05
1,training2,4,0,1,2.50339508057e-05
1,training2,4,0,3,0.600245952606
1,training2,4,0,1,1.20042109489
1,training2,4,0,2,1.80061507225
1,block1,1,0,1,2.50339508057e-05
1,block1,1,0,1,0.600210189819
1,block1,1,0,2,1.20042014122
1,block1,1,0,2,1.80061602592
1,block1,1,0,1,2.40082502365
1,block1,1,0,2,3.00103616714
1,block1,1,0,3,3.60124206543
1,block1,1,0,3,4.20142221451
1,block1,1,0,3,4.80164909363
1,block1,2,0,1,2.38418579102e-05
1,block1,2,0,1,0.600240945816
1,block1,2,0,2,1.20042300224
1,block1,2,0,3,1.80063486099
1,block1,2,0,3,2.40085291862
1,block1,2,0,2,3.00106501579
1,block1,2,0,3,3.6012609005
1,block1,2,0,2,4.20144987106
1,block1,2,0,1,4.80162596703
1,block1,3,0,2,2.38418579102e-05
1,block1,3,0,2,0.600243806839
1,block1,3,0,2,1.20041179657
1,block1,3,0,1,1.80060386658
1,block1,3,0,3,2.40079498291
1,block1,3,0,1,3.00101184845
1,block1,3,0,3,3.60118293762
1,block1,3,0,1,4.201390028
1,block1,3,0,3,4.80161380768
1,block1,4,0,3,2.50339508057e-05
1,block1,4,0,3,0.600252151489
1,block1,4,0,3,1.20047616959
1,block1,4,0,2,1.80065608025
1,block1,4,0,2,2.40088009834
1,block1,4,0,1,3.00108408928
1,block1,4,0,1,3.6012711525
1,block1,4,0,1,4.2014670372
1,block1,4,0,2,4.80163502693
1,block1,5,0,1,2.59876251221e-05
1,block1,5,0,3,0.600265979767
1,block1,5,0,3,1.20047879219
1,block1,5,0,3,1.80069088936
1,block1,5,0,2,2.4009039402
1,block1,5,0,2,3.00111293793
1,block1,5,0,2,3.60132598877
1,block1,5,0,1,4.20146894455
1,block1,5,0,1,4.80162286758
1,block1,6,0,3,2.50339508057e-05
1,block1,6,0,1,0.600248098373
1,block1,6,0,2,1.20039701462
1,block1,6,0,3,1.80060100555
1,block1,6,0,1,2.40081119537
1,block1,6,0,1,3.00101399422
1,block1,6,0,2,3.60122799873
1,block1,6,0,2,4.20144510269
1,block1,6,0,3,4.80165696144
1,block1,7,0,3,2.40802764893e-05
1,block1,7,0,3,0.600242137909
1,block1,7,0,2,1.20046710968
1,block1,7,0,3,1.8006811142
1,block1,7,0,2,2.40089702606
1,block1,7,0,1,3.00108909607
1,block1,7,0,2,3.60130000114
1,block1,7,0,1,4.2015080452
1,block1,7,0,1,4.80167508125
1,block1,8,0,1,2.59876251221e-05
1,block1,8,0,1,0.600239038467
1,block1,8,0,3,1.20045089722
1,block1,8,0,2,1.80066490173
1,block1,8,0,2,2.4008769989
1,block1,8,0,3,3.00108098984
1,block1,8,0,1,3.60129189491
1,block1,8,0,2,4.20150709152
1,block1,8,0,3,4.80172395706
1,block1,9,0,2,2.31266021729e-05
1,block1,9,0,3,0.600226163864
1,block1,9,0,1,1.20044112206
1,block1,9,0,1,1.80061912537
1,block1,9,0,2,2.40081310272
1,block1,9,0,2,3.00104618073
1,block1,9,0,1,3.6012570858
1,block1,9,0,3,4.20146417618
1,block1,9,0,3,4.80165219307
1,block1,10,0,1,2.40802764893e-05
1,block1,10,0,1,0.600239992142
1,block1,10,0,2,1.20045113564
1,block1,10,0,2,1.80060195923
1,block1,10,0,3,2.4008140564
1,block1,10,0,1,3.00106692314
1,block1,10,0,2,3.60128498077
1,block1,10,0,3,4.20147109032
1,block1,10,0,3,4.80163812637
1,block1,11,0,2,2.50339508057e-05
1,block1,11,0,3,0.600255966187
1,block1,11,0,3,1.20046806335
1,block1,11,0,1,1.8006811142
1,block1,11,0,3,2.40104007721
1,block1,11,0,2,3.00124907494
1,block1,11,0,1,3.60143613815
1,block1,11,0,2,4.2016479969
1,block1,11,0,1,4.80187106133
1,block1,12,0,3,2.50339508057e-05
1,block1,12,0,3,0.600203037262
1,block1,12,0,2,1.20038890839
1,block1,12,0,3,1.80061101913
1,block1,12,0,1,2.4007730484
1,block1,12,0,1,3.0009829998
1,block1,12,0,2,3.60119700432
1,block1,12,0,2,4.20141291618
1,block1,12,0,1,4.80160593987
1,block1,13,0,3,2.59876251221e-05
1,block1,13,0,2,0.600224018097
1,block1,13,0,1,1.20043301582
1,block1,13,0,1,1.8006567955
1,block1,13,0,2,2.40086698532
1,block1,13,0,1,3.00107884407
1,block1,13,0,3,3.60125684738
1,block1,13,0,2,4.20147180557
1,block1,13,0,3,4.80167984962
1,block1,14,0,3,2.50339508057e-05
1,block1,14,0,1,0.600227117538
1,block1,14,0,2,1.20039796829
1,block1,14,0,2,1.80070018768
1,block1,14,0,3,2.4009180069
1,block1,14,0,3,3.00112104416
1,block1,14,0,1,3.60134506226
1,block1,14,0,1,4.20155119896
1,block1,14,0,2,4.80177402496
1,block1,15,0,2,2.50339508057e-05
1,block1,15,0,3,0.600243806839
1,block1,15,0,3,1.20045685768
1,block1,15,0,1,1.80064082146
1,block1,15,0,1,2.40086197853
1,block1,15,0,1,3.0010778904
1,block1,15,0,2,3.60129189491
1,block1,15,0,3,4.20146203041
1,block1,15,0,2,4.80164980888
1,block1,16,0,1,2.40802764893e-05
1,block1,16,0,3,0.600251913071
1,block1,16,0,2,1.2004570961
1,block1,16,0,3,1.80066800117
1,block1,16,0,3,2.40087509155
1,block1,16,0,2,3.00114607811
1,block1,16,0,1,3.60132694244
1,block1,16,0,2,4.20151400566
1,block1,16,0,1,4.80173587799
1,block1,17,0,2,2.28881835938e-05
1,block1,17,0,1,0.600257873535
1,block1,17,0,2,1.20047998428
1,block1,17,0,3,1.80065608025
1,block1,17,0,1,2.40086698532
1,block1,17,0,2,3.00109601021
1,block1,17,0,3,3.60130500793
1,block1,17,0,3,4.20152187347
1,block1,17,0,1,4.80173397064
1,block1,18,0,1,2.59876251221e-05
1,block1,18,0,1,0.600245952606
1,block1,18,0,3,1.20045804977
1,block1,18,0,2,1.80067515373
1,block1,18,0,3,2.40084314346
1,block1,18,0,2,3.00102901459
1,block1,18,0,1,3.60125112534
1,block1,18,0,3,4.20145797729
1,block1,18,0,2,4.80168414116
1,block1,19,0,1,2.40802764893e-05
1,block1,19,0,2,0.600243091583
1,block1,19,0,2,1.20045113564
1,block1,19,0,2,1.80066609383
1,block1,19,0,1,2.40088009834
1,block1,19,0,1,3.00108909607
1,block1,19,0,3,3.60130310059
1,block1,19,0,3,4.20154213905
1,block1,19,0,3,4.80172801018
1,block1,20,0,2,2.50339508057e-05
1,block1,20,0,1,0.600234985352
1,block1,20,0,3,1.20043897629
1,block1,20,0,3,1.80065703392
1,block1,20,0,2,2.40087413788
1,block1,20,0,3,3.00104093552
1,block1,20,0,1,3.60122704506
1,block1,20,0,2,4.20145010948
1,block1,20,0,1,4.80163693428
1,block1,21,0,2,2.40802764893e-05
1,block1,21,0,1,0.600244998932
1,block1,21,0,3,1.20045518875
1,block1,21,0,3,1.80063700676
1,block1,21,0,2,2.40081620216
1,block1,21,0,1,3.0009829998
1,block1,21,0,1,3.60119700432
1,block1,21,0,2,4.20140600204
1,block1,21,0,3,4.80161714554
1,block1,22,0,3,2.50339508057e-05
1,block1,22,0,2,0.600243091583
1,block1,22,0,1,1.20045900345
1,block1,22,0,3,1.80066990852
1,block1,22,0,3,2.40088200569
1,block1,22,0,2,3.00109291077
1,block1,22,0,2,3.60125398636
1,block1,22,0,1,4.20146512985
1,block1,22,0,1,4.80164694786
1,block1,23,0,1,2.8133392334e-05
1,block1,23,0,3,0.600249052048
1,block1,23,0,3,1.2004430294
1,block1,23,0,1,1.80065703392
1,block1,23,0,3,2.40084409714
1,block1,23,0,2,3.00106692314
1,block1,23,0,1,3.60126495361
1,block1,23,0,2,4.20145392418
1,block1,23,0,2,4.80166602135
1,block1,24,0,3,2.40802764893e-05
1,block1,24,0,2,0.600203990936
1,block1,24,0,1,1.20040988922
1,block1,24,0,3,1.8006029129
1,block1,24,0,2,2.40077185631
1,block1,24,0,1,3.00094294548
1,block1,24,0,1,3.60115504265
1,block1,24,0,2,4.20134401321
1,block1,24,0,3,4.80156302452
1,block1,25,0,3,2.28881835938e-05
1,block1,25,0,3,0.60022187233
1,block1,25,0,3,1.20042896271
1,block1,25,0,2,1.80064082146
1,block1,25,0,1,2.40088796616
1,block1,25,0,1,3.00105285645
1,block1,25,0,2,3.60124993324
1,block1,25,0,2,4.20145702362
1,block1,25,0,1,4.80167889595
1,block1,26,0,2,2.50339508057e-05
1,block1,26,0,3,0.600239992142
1,block1,26,0,2,1.20043301582
1,block1,26,0,1,1.80062317848
1,block1,26,0,1,2.40084004402
