1,3,training1,,123321321312312312332132132132112121312312312312312332132221312332111112321231123,
1,3,training2,2,2,
1,3,training2,1,1,
1,3,training2,3,3,
1,3,training2,1312,1312,
1,3,training2,2213,2213,
1,3,training2,3231,1,
1,3,training2,3231,2,
1,3,training2,3231,31,
1,3,training2,3231,2,
1,3,training2,3231,31,
1,3,training2,3231,322,
1,3,training2,3231,31,
1,3,training2,3231,2,
1,3,training2,3231,321,
1,3,training2,3231,2,
1,3,training2,3231,31,
1,3,training2,3231,321,
1,3,training2,3231,3231,
1,3,training2,3321,1,
1,3,training2,3321,1,
1,3,training2,3321,1,
1,3,training2,3321,2,
1,3,training2,3321,31,
1,3,training2,3321,1,
1,3,training2,3321,2,
1,3,training2,3321,333,
1,3,training2,3321,331,
1,3,training2,3321,3321,
1,3,training2,2123,1,
1,3,training2,2123,22,
1,3,training2,2123,3,
1,3,training2,2123,22,
1,3,training2,2123,213,
1,3,training2,2123,211,
1,3,training2,2123,2123,
1,3,training2,1132,2,
1,3,training2,1132,1132,
