subjectID,block,seqID,itemID,button,relRT
7,training2,1,0,1,9.05990600586e-06
7,training2,1,0,3,0.60012793541
7,block1,1,0,2,8.82148742676e-06
7,block1,1,0,3,0.60015296936
7,block1,1,0,4,1.20029401779
7,block1,1,0,2,1.80045199394
7,block1,1,0,1,2.40058684349
7,block1,1,0,4,3.00070691109
7,block1,1,0,3,3.60086989403
7,block1,1,0,1,4.20102882385
7,block1,1,0,3,4.80121088028
7,block1,1,0,4,5.40137004852
7,block1,1,0,2,6.0015308857
7,block1,1,0,1,6.60168886185
7,block1,2,0,3,7.86781311035e-06
7,block1,2,0,4,0.600167989731
7,block1,2,0,3,1.2002928257
7,block1,2,0,1,1.80043888092
7,block1,2,0,1,2.40053200722
7,block1,2,0,2,3.00068688393
7,block1,2,0,2,3.60082197189
7,block1,2,0,4,4.20094585419
7,block1,2,0,3,4.80105781555
7,block1,2,0,4,5.40118789673
7,block1,2,0,1,6.00134682655
7,block1,2,0,2,6.60143995285
7,block1,3,0,4,8.82148742676e-06
7,block1,3,0,3,0.600168943405
7,block1,3,0,1,1.20029377937
7,block1,3,0,1,1.8004348278
7,block1,3,0,4,2.40055799484
7,block1,3,0,2,3.00064396858
7,block1,3,0,2,3.60078382492
7,block1,3,0,4,4.20095181465
7,block1,3,0,2,4.8011097908
7,block1,3,0,3,5.40126895905
7,block1,3,0,3,6.00138998032
7,block1,3,0,1,6.60154676437
7,block2,1,0,2,9.05990600586e-06
7,block2,1,0,3,0.603579044342
7,block2,1,0,4,1.20373821259
7,block2,1,0,2,1.80389618874
7,block2,1,0,1,2.40405321121
7,block2,1,0,4,3.00422310829
7,block2,1,0,3,3.60434818268
7,block2,1,0,1,4.20450901985
7,block2,1,0,3,4.80461621284
7,block2,1,0,4,5.40471720695
7,block2,1,0,2,6.00487709045
7,block2,1,0,1,6.60503602028
7,block2,2,0,4,9.05990600586e-06
7,block2,2,0,2,0.600188970566
7,block2,2,0,1,1.20034885406
7,block2,2,0,3,1.80048394203
7,block2,2,0,1,2.40066003799
7,block2,2,0,4,3.00081706047
7,block2,2,0,2,3.6009118557
7,block2,2,0,3,4.2010679245
7,block2,2,0,4,4.80119204521
7,block2,2,0,1,5.40131688118
7,block2,2,0,3,6.00141096115
7,block2,2,0,2,6.60153603554
7,block2,3,0,1,9.05990600586e-06
7,block2,3,0,1,0.600167989731
7,block2,3,0,2,1.20032596588
7,block2,3,0,3,1.80048394203
7,block2,3,0,1,2.40061712265
7,block2,3,0,4,3.00077605247
7,block2,3,0,4,3.6009349823
7,block2,3,0,3,4.20109295845
7,block2,3,0,2,4.80125308037
7,block2,3,0,2,5.40135908127
7,block2,3,0,3,6.00151801109
7,block2,3,0,4,6.60167908669
7,block2,4,0,3,9.05990600586e-06
7,block2,4,0,4,0.600118160248
7,block2,4,0,3,1.20024800301
7,block2,4,0,1,1.80040621758
7,block2,4,0,1,2.40051317215
7,block2,4,0,2,3.00067520142
7,block2,4,0,2,3.60083413124
7,block2,4,0,4,4.20099520683
7,block2,4,0,3,4.80115318298
7,block2,4,0,4,5.40131211281
7,block2,4,0,1,6.00147008896
7,block2,4,0,2,6.6015791893
