subjectID,block,seqID,itemID,button,relRT
10,training1,1,1,2,5.36657094955
10,training1,1,2,3,6.35915899277
10,training1,1,3,4,7.35478210449
10,training1,1,4,1,8.38412714005
10,training1,1,5,2,11.5957231522
10,training1,1,6,3,12.1239869595
10,training1,1,7,4,12.6862940788
10,training1,1,8,1,13.3157761097
10,training2,1,1,4,6.68184304237
10,training2,1,2,2,7.21169686317
10,training2,2,1,1,1.45710515976
10,training2,2,2,4,1.91882705688
10,training2,3,1,4,0.761913061142
10,training2,3,2,4,1.09344506264
10,training2,4,1,1,4.17408013344
10,training2,4,2,3,4.57211017609
10,training2,5,1,1,1.12775301933
10,training2,5,2,2,1.62242603302
10,training2,6,1,2,0.863925933838
10,training2,6,2,3,3.41249108315
10,training2,7,1,4,0.401984930038
10,training2,7,2,1,0.863924980164
10,training2,8,1,2,0.298972129822
10,training2,8,2,1,0.730753183365
10,training2,9,1,2,1.32225799561
10,training2,9,2,4,1.8170170784
10,training2,10,1,4,0.398761034012
10,training2,10,2,3,0.79611992836
10,training2,11,1,1,0.134072065353
10,training2,11,2,1,0.365738153458
10,training2,12,1,3,0.5637550354
10,training2,12,2,1,0.796240091324
10,training2,13,1,2,0.366547107697
10,training2,13,2,2,0.531924962997
10,training2,14,1,3,0.530355215073
10,training2,14,2,4,0.728432178497
10,training2,15,1,3,0.200483083725
10,training2,15,2,3,0.332612991333
10,training2,16,1,3,0.896473884583
10,training2,16,2,2,1.02987790108
10,block1,1,1,1,1.09603619576
10,block1,1,2,1,1.59149599075
10,block1,1,3,4,3.94907903671
10,block1,1,4,2,5.50827598572
10,block1,1,5,1,6.50034308434
10,block1,1,6,1,7.82209420204
10,block1,1,7,4,8.45055007935
10,block1,1,8,3,9.04449009895
10,block1,1,9,2,12.1944279671
10,block1,1,10,2,12.4585831165
10,block1,1,11,2,14.2814700603
10,block1,1,12,4,16.6933240891
10,block1,1,13,3,16.9609911442
10,block1,2,1,1,2.28481888771
10,block1,2,2,2,2.84686994553
10,block1,2,3,3,3.83788394928
10,block1,2,4,4,4.43257403374
10,block1,2,5,1,5.09483885765
10,block1,2,6,1,5.6907658577
10,block1,2,7,2,7.41340684891
10,block1,2,8,3,8.07739400864
10,block1,3,1,4,3.85313796997
10,block1,3,2,3,4.38283896446
10,block1,3,3,2,7.32636904716
10,block1,3,4,1,7.78856897354
10,block1,3,5,1,8.38269495964
10,block1,3,6,2,8.94799399376
10,block1,3,7,4,10.2469968796
10,block1,3,8,3,10.7768409252
10,block1,4,1,2,10.7408599854
10,block1,4,2,2,11.2700629234
10,block1,4,3,3,11.8328268528
10,block1,4,4,4,12.3942139149
10,block1,4,5,1,13.6202478409
10,block1,4,6,2,14.8097219467
10,block1,4,7,4,15.5698838234
10,block1,4,8,3,16.1984298229
10,block1,4,9,2,18.4524059296
10,block1,4,10,2,18.7171149254
10,block1,4,11,1,18.9810528755
10,block1,4,12,1,19.1457228661
10,block1,5,1,2,2.78197693825
10,block1,5,2,4,3.17870998383
10,block1,5,3,2,3.60952997208
10,block1,5,4,4,4.10425400734
10,block1,5,5,1,5.75853395462
10,block1,5,6,3,6.18847584724
10,block1,5,7,1,6.68416690826
10,block1,5,8,4,7.5116379261
10,block1,5,9,2,8.96769595146
10,block1,5,10,2,9.79700899124
10,block1,5,11,1,10.295224905
10,block1,5,12,1,10.7268948555
10,block1,6,1,4,2.05036687851
10,block1,6,2,2,2.68108296394
10,block1,6,3,4,4.14070391655
10,block1,6,4,1,4.76803088188
