subjectID,block,seqID,itemID,button,relRT
4,training2,1,0,1,1.00135803223e-05
4,training2,1,0,3,0.600172996521
4,training2,2,0,2,1.00135803223e-05
4,training2,2,0,4,0.600172996521
4,training2,3,0,1,9.05990600586e-06
4,training2,3,0,4,0.600292921066
4,training2,4,0,2,6.91413879395e-06
4,training2,4,0,3,0.600165843964
4,training2,5,0,2,7.86781311035e-06
4,training2,5,0,1,0.60019493103
4,training2,6,0,4,7.86781311035e-06
4,training2,6,0,3,0.600191831589
4,training2,7,0,3,9.05990600586e-06
4,training2,7,0,1,0.600165128708
4,training2,7,0,1,1.200289011
4,training2,8,0,2,9.05990600586e-06
4,training2,8,0,2,0.600117921829
4,training2,8,0,3,1.20024991035
4,training2,9,0,4,9.05990600586e-06
4,training2,9,0,4,0.6001329422
4,training2,9,0,1,1.20028996468
4,training2,10,0,3,8.82148742676e-06
4,training2,10,0,3,0.600172996521
4,training2,10,0,4,1.20029401779
4,training2,11,0,1,9.05990600586e-06
4,training2,11,0,4,0.600147008896
4,training2,11,0,1,1.20028090477
4,training2,11,0,4,1.80044913292
4,training2,12,0,3,9.05990600586e-06
4,training2,12,0,2,0.600169897079
4,training2,12,0,2,1.2003159523
4,training2,12,0,3,1.80040693283
4,training2,13,0,1,7.86781311035e-06
4,training2,13,0,3,0.600163936615
4,training2,13,0,4,1.20028495789
4,training2,13,0,2,1.80041193962
4,training2,14,0,3,8.82148742676e-06
4,training2,14,0,2,0.600167989731
4,training2,14,0,4,1.20029187202
4,training2,14,0,1,1.80042600632
4,training2,15,0,1,8.82148742676e-06
4,training2,15,0,1,0.600167989731
4,training2,15,0,4,1.20029187202
4,training2,15,0,4,1.80045890808
4,block1,1,0,1,9.05990600586e-06
4,block1,1,0,2,0.600169897079
4,block1,1,0,4,1.20034098625
4,block1,1,0,3,1.8004989624
4,block1,1,0,1,2.40066385269
4,block1,1,0,2,3.00082087517
4,block1,1,0,4,3.60099887848
4,block1,1,0,3,4.20112705231
4,block1,1,0,3,4.8012509346
4,block1,1,0,4,5.4014339447
4,block1,1,0,1,6.00159287453
4,block1,1,0,2,6.60175299644
4,block1,1,0,3,7.20191001892
4,block1,2,0,1,8.82148742676e-06
4,block1,2,0,4,0.600172996521
4,block1,2,0,2,1.20031499863
4,block1,2,0,2,1.80043983459
4,block1,2,0,1,2.40061688423
4,block1,2,0,4,3.00071787834
4,block1,2,0,2,3.60087203979
4,block1,2,0,3,4.20103192329
4,block1,2,0,3,4.80115485191
4,block1,2,0,2,5.40127801895
4,block1,2,0,1,6.00143885612
4,block1,2,0,4,6.60160589218
4,block1,3,0,1,9.05990600586e-06
4,block1,3,0,4,0.60015296936
4,block1,3,0,4,1.20031094551
4,block1,3,0,3,1.80044007301
4,block1,3,0,1,2.40056109428
4,block1,3,0,4,3.00071811676
4,block1,3,0,3,3.60087800026
4,block1,3,0,2,4.20103597641
4,block1,3,0,4,4.80117201805
4,block1,4,0,1,8.10623168945e-06
4,block1,4,0,3,0.600157976151
4,block1,4,0,1,1.20033097267
4,block1,4,0,2,1.80046510696
4,block1,4,0,1,2.40062403679
4,block1,4,0,2,3.00078201294
4,block1,4,0,1,3.60095000267
4,block1,4,0,4,4.20109009743
4,block1,4,0,3,4.80124807358
4,block1,4,0,1,5.40140509605
4,block1,4,0,4,6.00157904625
4,block1,4,0,3,6.60175204277
4,block1,5,0,2,1.00135803223e-05
4,block1,5,0,1,0.600171089172
4,block1,5,0,4,1.20029211044
4,block1,5,0,2,1.80044913292
4,block1,5,0,1,2.40056991577
4,block1,5,0,3,3.00073504448
4,block1,5,0,4,3.600867033
4,block1,5,0,3,4.2010269165
4,block1,5,0,2,4.80115103722
4,block1,5,0,1,5.40130805969
4,block1,5,0,2,6.00145292282
4,block1,5,0,2,6.60154509544
4,block1,5,0,2,7.2017159462
4,block1,6,0,1,9.05990600586e-06
4,block1,6,0,2,0.600136041641
4,block1,6,0,4,1.20026016235
4,block1,6,0,3,1.80039000511
4,block1,6,0,1,2.4005651474
4,block1,6,0,2,3.00072407722
4,block1,6,0,2,3.60086607933
4,block1,6,0,3,4.20102310181
4,block1,6,0,4,4.80111503601
4,block1,7,0,4,1.00135803223e-05
4,block1,7,0,3,0.600144147873
4,block1,7,0,4,1.20027112961
4,block1,7,0,3,1.80039310455
4,block1,7,0,2,2.40056109428
4,block1,7,0,1,3.00067305565
4,block1,7,0,2,3.60079503059
4,block1,7,0,1,4.20097398758
4,block1,7,0,4,4.80113816261
4,block1,7,0,3,5.40130114555
4,block1,7,0,2,6.00142002106
4,block1,8,0,4,9.05990600586e-06
4,block1,8,0,1,0.600171089172
4,block1,8,0,3,1.2003660202
4,block1,8,0,4,1.80052304268
4,block1,8,0,1,2.40068006516
4,block1,8,0,3,3.00083899498
4,block1,8,0,2,3.60096812248
4,block1,8,0,2,4.20112705231
4,block1,8,0,1,4.80128502846
4,block1,8,0,3,5.40148806572
4,block1,8,0,4,6.00164699554
4,block1,8,0,3,6.60177612305
4,block1,8,0,2,7.20195603371
4,block1,8,0,2,7.80212306976
4,block1,8,0,2,8.4022500515
4,block1,9,0,4,8.82148742676e-06
4,block1,9,0,3,0.600188016891
4,block1,9,0,4,1.20032286644
4,block1,9,0,2,1.80047893524
4,block1,9,0,1,2.40063595772
4,block1,9,0,4,3.00079894066
4,block1,9,0,3,3.60092902184
4,block1,9,0,2,4.20108485222
4,block1,10,0,3,1.00135803223e-05
4,block1,10,0,3,0.600176095963
4,block1,10,0,4,1.20029902458
4,block1,10,0,4,1.8004591465
4,block1,10,0,4,2.40059399605
4,block1,10,0,3,3.00075101852
4,block1,10,0,2,3.60091114044
4,block1,10,0,2,4.20104312897
4,block1,10,0,2,4.80120110512
4,block1,10,0,1,5.40135812759
4,block1,10,0,3,6.00151610374
4,block1,10,0,1,6.60167503357
4,block1,10,0,4,7.20183300972
4,block1,10,0,1,7.80195713043
4,block1,10,0,3,8.40213108063
4,block1,10,0,2,9.00230503082
4,block1,10,0,2,9.6024620533
4,block1,11,0,3,9.05990600586e-06
4,block1,11,0,4,0.60017490387
4,block1,11,0,3,1.20029902458
4,block1,11,0,4,1.80045986176
4,block1,11,0,2,2.40055298805
4,block1,11,0,2,3.00071692467
4,block1,11,0,3,3.60087895393
4,block1,11,0,1,4.20100402832
4,block1,11,0,3,4.80113005638
4,block1,11,0,4,5.40130591393
4,block1,11,0,2,6.00146389008
4,block1,11,0,1,6.60162091255
4,block1,11,0,3,7.20177984238
4,block1,12,0,4,9.05990600586e-06
4,block1,12,0,2,0.600208044052
4,block1,12,0,3,1.20036697388
4,block1,12,0,4,1.80050301552
4,block1,12,0,1,2.40133595467
4,block1,12,0,3,3.00149607658
4,block1,12,0,2,3.60165309906
4,block1,12,0,1,4.20180392265
4,block1,12,0,4,4.80192494392
4,block1,12,0,2,5.4020409584
