2,2,training1,,11123123123,
2,2,training2,2,2,
2,2,training2,1,1,
2,2,training2,3,3,
2,2,training2,1312,1312,
2,2,training2,2213,2213,
2,2,training2,3231,3231,
2,2,training2,3321,1,
2,2,training2,3321,2,
2,2,training2,3321,3321,
2,2,training2,2123,23,
2,2,training2,2123,2123,
2,2,training2,1132,1132,
2,2,training2,2,2,
2,2,training2,1,3,
2,2,training2,1,1,
2,2,training2,3,3,
2,2,training2,1312,1312,
2,2,training2,2213,2213,
2,2,training2,3231,3231,
2,2,training2,3321,1,
2,2,training2,3321,3321,
2,2,training2,2123,2123,
2,2,training2,1132,1132,
2,2,block1,331312232211,33123221,66
2,2,block1,131331212322,1313231123,66
2,2,block1,113332231122,11331312213,50
2,2,block1,323311222311,32133131322,50
2,2,block1,213232321311,23133232321,66
2,2,block1,231212231313,23212121231,58
2,2,block1,211223133132,232123312113,50
2,2,block1,121121233332,121212133332,83
2,2,block1,232121123313,212332323231,41
2,2,block1,121121323323,121213332,75
2,2,block1,312333222111,132132133332222,46
2,2,block1,323232111132,323232311132323,73
2,2,block1,132123231231,13211323231,83
2,2,block1,122232313113,1222131312,66
2,2,block1,331231131222,13221313221,50
2,2,block1,221312113233,131222213131,41
2,2,block1,322113322311,3223223132232,53
2,2,block1,311213312232,31131113223,58
2,2,block1,112232132313,1221313213,66
2,2,block1,231132331122,32111332211,41
2,2,block1,131133221322,132213131322,58
2,2,block1,213223213311,213221332131,66
2,2,block1,323221123131,132232131322,41
2,2,block1,213123311223,2133313213321,46
2,2,block1,131223132231,1332312231,75
2,2,block1,232211211333,2322112321123,69
2,2,block1,211231333122,232112333122,66
2,2,block1,131321331222,131312122,66
2,2,block1,121323213123,13122131213,66
2,2,block1,311123323122,1311323132213,53
2,2,block2,232121123313,23211232311,66
2,2,block2,211223133132,2112323211,58
2,2,block2,121121323323,12121332323,75
2,2,block2,112232132313,13232131332,58
2,2,block2,312333222111,3123331222312,76
2,2,block2,113332231122,13312221322,66
2,2,block2,131321331222,1312212213,50
2,2,block2,213223213311,132232231311,75
2,2,block2,331231131222,3111322132211,46
2,2,block2,121323213123,1323212323,66
2,2,block2,331312232211,1322132211,66
2,2,block2,221312113233,223131323211,50
2,2,block2,322113322311,13223221311,58
2,2,block2,122232313113,1221331123,66
2,2,block2,132123231231,132221321,58
2,2,block2,131133221322,1322132213,58
2,2,block2,232211211333,132222213,50
2,2,block2,323232111132,323232111132,100
2,2,block2,323221123131,31312323,50
2,2,block2,231132331122,13221331122,58
2,2,block2,211231333122,2112321232311,61
2,2,block2,311213312232,3122332213,58
2,2,block2,231212231313,132323213,50
2,2,block2,131223132231,32232231,66
2,2,block2,323311222311,311322311,66
2,2,block2,311123323122,31322313122,66
2,2,block2,213232321311,213232322311,91
2,2,block2,121121233332,1211213332,83
2,2,block2,131331212322,131313221322,75
2,2,block2,213123311223,212332113,58
