2,3,training1,,123123123321321123123123,
2,3,training2,2,2,
2,3,training2,1,1,
2,3,training2,3,3,
2,3,training2,1312,11,
2,3,training2,1312,3,
2,3,training2,1312,1312,
2,3,training2,2213,223,
2,3,training2,2213,2213,
2,3,training2,3231,31,
2,3,training2,3231,3231,
2,3,training2,3321,3321,
2,3,training2,2123,1,
2,3,training2,2123,2123,
2,3,training2,1132,2,
2,3,training2,1132,1132,
2,3,training2,2,2,
2,3,training2,1,1,
2,3,training2,3,3,
2,3,training2,1312,1312,
2,3,training2,2213,2213,
2,3,training2,3231,3231,
2,3,training2,3321,333,
2,3,training2,3321,331,
2,3,training2,3321,3321,
2,3,training2,2123,1,
2,3,training2,2123,23,
2,3,training2,2123,2123,
2,3,training2,1132,1132,
2,3,block1,113332231122,1113112312311321322,52
2,3,block1,121121323323,113313232321,58
2,3,block1,331231131222,33323112133213332,52
2,3,block1,221312113233,22132123211323,71
2,3,block1,131223132231,1112121233312,46
2,3,block1,132123231231,1313232123231,61
2,3,block1,311123323122,113213131231,50
2,3,block1,331312232211,1133132121213213,56
2,3,block1,323221123131,3232321112123,61
2,3,block1,121323213123,121213231213323,73
2,3,block1,322113322311,323132121211113,46
2,3,block1,211231333122,12121333121312312,52
2,3,block1,131133221322,1213131322212132,56
2,3,block1,211223133132,23212131312312,57
2,3,block1,231212231313,23123123232312,71
2,3,block1,323311222311,13231231111132,42
2,3,block1,231132331122,2312213221323223,56
2,3,block1,232121123313,12312231212321112,47
2,3,block1,121121233332,121121121333332,80
2,3,block1,122232313113,12222313122322312,52
2,3,block1,312333222111,321133221111122,53
2,3,block1,213223213311,312222213213231,53
2,3,block1,323232111132,32323232333312,57
2,3,block1,131331212322,1313121213332312,62
2,3,block1,213123311223,2331233213333213,56
2,3,block1,311213312232,13121313211232,64
2,3,block1,112232132313,31113213213313,64
2,3,block1,131321331222,13131321222232,64
2,3,block1,213232321311,321212121211131,53
2,3,block1,232211211333,2121212323123231,50
2,3,block2,121323213123,1321212133,58
2,3,block2,323221123131,32323231213133,71
2,3,block2,311123323122,211321212313,41
2,3,block2,132123231231,1312323231231,84
2,3,block2,131331212322,1313132121123332,68
2,3,block2,131133221322,13121332313232,78
2,3,block2,323311222311,3132321131213113,56
2,3,block2,231132331122,23123131311232322,58
2,3,block2,312333222111,123111123222331323,38
2,3,block2,213232321311,2312312121231113,56
2,3,block2,121121233332,12312121233312,78
2,3,block2,221312113233,2212131231133,61
2,3,block2,331231131222,111212323231132,40
2,3,block2,112232132313,11132132311132,64
2,3,block2,211231333122,2312312322213322,56
2,3,block2,131321331222,13132133321212312,70
2,3,block2,211223133132,231231123112,58
2,3,block2,113332231122,111233321121332,53
2,3,block2,232211211333,2123312123212132,43
2,3,block2,131223132231,13122121312312,71
2,3,block2,122232313113,33212121321312,42
2,3,block2,323232111132,3232321132,83
2,3,block2,213123311223,213121312213,75
2,3,block2,322113322311,3223112231,66
2,3,block2,331312232211,3332131312133321,50
2,3,block2,213223213311,121212133331312,46
2,3,block2,232121123313,2321112331321312,62
2,3,block2,121121323323,11213132323231123,58
2,3,block2,311213312232,13121321312212123,52
2,3,block2,231212231313,12312312313131213,64
