2,23,training1,,,
2,23,training2,2,2,
2,23,training2,1,2,
2,23,training2,1,1,
2,23,training2,3,3,
2,23,training2,1312,3,
2,23,training2,1312,132,
2,23,training2,1312,2,
2,23,training2,1312,2,
2,23,training2,1312,2,
2,23,training2,1312,132,
2,23,training2,1312,11,
2,23,training2,1312,11,
2,23,training2,1312,3,
2,23,training2,1312,2,
2,23,training2,1312,2,
2,23,training2,1312,2,
2,23,training2,1312,2,
2,23,training2,1312,132,
2,23,training2,1312,1313,
2,23,training2,1312,11,
2,23,training2,1312,3,
2,23,training2,1312,1313,
2,23,training2,1312,1312,
2,23,training2,2213,3,
2,23,training2,2213,3,
2,23,training2,2213,1,
2,23,training2,2213,1,
2,23,training2,2213,3,
2,23,training2,2213,2,
2,23,block1,113332231122,11333332,58
2,23,block1,121121323323,13,None
2,23,block1,331231131222,2133213212,50
2,23,block1,221312113233,1,None
2,23,block1,131223132231,133132213323,58
2,23,block1,132123231231,1332321332121332,50
2,23,block1,311123323122,312312231132,50
2,23,block1,331312232211,1,None
2,23,block1,323221123131,3232131132,58
2,23,block1,331312232211,3122321233,50
2,23,block1,121323213123,121321322133,66
2,23,block1,322113322311,1,None
2,23,block1,211231333122,23312321132,41
2,23,block1,131133221322,1,None
2,23,block1,211223133132,2213221321132,61
2,23,block1,231212231313,1,None
2,23,block1,323311222311,313122321332,41
2,23,block1,121121323323,12112,41
2,23,block1,231132331122,11,None
2,23,block1,232121123313,121121321332,41
2,23,block1,121121233332,12112132133332,85
2,23,block1,231212231313,233232113131,58
2,23,block1,122232313113,1222213131,66
2,23,block1,312333222111,2,None
2,23,block1,213223213311,213213331213,58
2,23,block1,323232111132,323232333323,58
2,23,block1,131331212322,1313313212121322,75
2,23,block1,231132331122,21212132,41
2,23,block1,322113322311,1,None
2,23,block1,312333222111,2132333323132,53
2,23,block1,213123311223,23132132111,41
2,23,block1,311213312232,1,None
2,23,block1,322113322311,1,None
2,23,block1,112232132313,3233123132212,46
2,23,block1,131321331222,1313213312312,84
2,23,block1,322113322311,1,None
2,23,block1,221312113233,212112313132,58
2,23,block1,131133221322,1331312123322,69
2,23,block1,213232321311,21321323323123213,64
2,23,block1,232211211333,21213133333,50
2,23,block1,311213312232,1,None
2,23,block1,311213312232,313111212132,58
2,23,block1,322113322311,32321111123221,57
2,23,block2,122232313113,1,None
2,23,block2,122232313113,312332312331,50
2,23,block2,312333222111,312331322132,66
2,23,block2,323311222311,323133213321,50
2,23,block2,112232132313,1,None
2,23,block2,323221123131,323231123131,91
2,23,block2,213232321311,3,None
2,23,block2,131223132231,3,None
2,23,block2,131223132231,121321331321212,53
2,23,block2,311213312232,1,None
2,23,block2,232211211333,32332321132,50
2,23,block2,121323213123,32312331212332,50
2,23,block2,231132331122,1,None
2,23,block2,213223213311,2132331212231213,62
2,23,block2,231212231313,233123121323123,66
2,23,block2,211223133132,3,None
2,23,block2,131321331222,3,None
2,23,block2,121121233332,121123121333332,80
2,23,block2,322113322311,32221211133,41
2,23,block2,131133221322,2232,None
2,23,block2,331312232211,31331312312133,57
2,23,block2,213232321311,321312,41
2,23,block2,221312113233,1,None
2,23,block2,131133221322,13111321312213,64
2,23,block2,113332231122,1,None
2,23,block2,211231333122,2113121322,66
2,23,block2,221312113233,231123123312,50
2,23,block2,232121123313,1212232121213233,50
2,23,block2,213123311223,13211231312,41
2,23,block2,131321331222,1313321212331233,62
2,23,block2,311123323122,313111212323233,53
2,23,block2,132123231231,32132321313111,57
2,23,block2,121121323323,1,None
2,23,block2,112232132313,1331321231211311,50
2,23,block2,113332231122,1,None
2,23,block2,311213312232,1,None
2,23,block2,231132331122,213233211323211,53
2,23,block2,323232111132,323231113213232,66
2,23,block2,311213312232,3,None
2,23,block2,331231131222,3132231312231,61
2,23,block2,311213312232,333,None
2,23,block2,121121323323,2,None
2,23,block2,113332231122,13331331213232131312,50
2,23,block2,211223133132,1,None
2,23,block2,131331212322,131331321233,75
2,23,block2,311213312232,1,None
2,23,block2,121121323323,1211231321233,69
2,23,block2,211223133132,3,None
2,23,block2,211223133132,3,None
2,23,block2,211223133132,13213323122,50
2,23,block2,311213312232,2,None
2,23,block2,311213312232,332111232,58
